,Token,Timestamp,LTP
587,897537,2019-07-16 12:39:23,1113.4
588,897537,2019-07-16 12:39:23,1113.45
589,897537,2019-07-16 12:39:24,1113.5
590,897537,2019-07-16 12:39:25,1113.5
591,897537,2019-07-16 12:39:26,1113.4
592,897537,2019-07-16 12:39:26,1113.4
593,897537,2019-07-16 12:39:27,1113.5
594,897537,2019-07-16 12:39:28,1113.5
595,897537,2019-07-16 12:39:28,1113.5
596,897537,2019-07-16 12:39:29,1113.55
597,897537,2019-07-16 12:39:29,1113.55
598,897537,2019-07-16 12:39:30,1113.55
599,897537,2019-07-16 12:39:31,1113.6
600,897537,2019-07-16 12:39:32,1113.6
601,897537,2019-07-16 12:39:33,1113.65
602,897537,2019-07-16 12:39:33,1113.65
